data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8692410,356,IND103668,103668,"06 December 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","SDPI: Social Democratic Party of India",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 6 December 2021, members of Social Democratic Party of India staged a protest at Athupalam in Coimbatore (Coimbatore district, Tamil Nadu) demanding that the Central Government hand over to Muslims the land where Babri Masjid stood, by invoking the Religious Places of Worship Act, 1991, and punish those responsible for the demolitions of the mosque. [size=no report]",0,1639508986,IND
8678526,356,IND103512,103512,"29 November 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Tribal Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 29 November 2021, members of Scheduled Tribe wing of the Bhartiya Janata Party staged a protest opposite the Collectorate in Coimbatore (Coimbatore district, Tamil Nadu) demanding reduction in fuel price. [size=no report]",0,1638905151,IND
8667720,356,IND103269,103269,"26 November 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 26 November 2021, members of Bhartiya Janata Party staged a bullock cart protest in Coimbatore (Coimbatore district, Tamil Nadu) demanding the State government to reduce fuel prices. [size=no report]",0,1638295281,IND
8667729,356,IND103270,103270,"26 November 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India); Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 26 November 2021, over 100 members of Ambulance Workers Union staged a protest opposite the Collectorate in Coimbatore (Coimbatore district, Tamil Nadu) demanding the Centre to withdraw the four newly enacted labour codes. [size=over 100]",0,1638295281,IND
8667753,356,IND103045,103045,"20 November 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 20 November 2021, members of Association of Professional Beauticians held a protest in Coimbatore (Coimbatore district, Tamil Nadu) against the sexual assault by a school teacher on a student which led to her death by suicide. The protesters demanded the school authorities to take an action against the accused. [size=no report]",0,1638295281,IND
8656955,356,IND102966,102966,"13 November 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Hans India",National,"On 13 November 2021, people held a protest in Coimbatore (Coimbatore district, Tamil Nadu) demanding the arrest of two more persons in connection with the death of a sexually assaulted student by suicide. [size=no report]",0,1637706301,IND
8641149,356,IND102337,102337,"30 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"The Hindu",National,"On 30 October 2021, members of the CPI held protests in 15 places in Coimbatore district (Coimbatore, TN) against the increase in fuel prices. [size=no report]",0,1636483660,IND
8617405,356,IND102232,102232,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","TPDK: Thanthai Periyar Dravidar Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 27 October 2021, members of the TPDK held a protest in Coimbatore city (Coimbatore, TN) against the increase in fuel prices. [size=no report]",0,1635876290,IND
8617404,356,IND102189,102189,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 26 October 2021, members of an electricity employees association held a protest in Coimbatore city (Coimbatore, TN) demanding higher bonuses for all employees. [size=no report]",0,1635876290,IND
8617399,356,IND102076,102076,"23 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 23 October 2021, members of a Hindu group held a protest in Coimbatore city (Coimbatore, TN) against the communal violence against Hindus in Bangladesh. [size=no report]",0,1635876290,IND
8608864,356,IND101788,101788,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AIKS: All India Kisan Sabha; Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 18 October 2021, members of the AIKS held a protest in Coimbatore city (Coimbatore, TN) demanding the establishment of a coconut development board. [size=no report]",0,1635273306,IND
8602227,356,IND101586,101586,"12 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 12 October 2021, around 150 taxi drivers held a protest in Coimbatore city (Coimbatore, TN) demanding an increase in taxi tariffs. [size=around 150]",0,1634665504,IND
8590986,356,IND101215,101215,"07 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 7 October 2021, nearly 800 members of the BJP and Hindus held a protest in Coimbatore city (Coimbatore, TN), demanding the state government to remove coronavirus restrictions on closing temples during some days of the week. [size=nearly 800]",0,1634064255,IND
8590987,356,IND101286,101286,"04 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 4 October 2021, around 40 people held a protest in Coimbatore city (Coimbatore, TN), against the arrest of a party leader who was heading to meet family members of farmers who were killed during the violence in Lakhimpur Kheri district of Uttar Pradesh. [size=around 40]",0,1634064255,IND
8583623,356,IND100659,100659,"27 September 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","Labour Group (India); SDPI: Social Democratic Party of India",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 27 September 2021, members of various trade unions and SDPI held a protest in Coimbatore city (Coimbatore, TN) against the three new farm laws approved by the central government. Police arrested protesters. [size=no report]",0,1633468237,IND
8569051,356,IND100332,100332,"20 September 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 20 September 2021, members of the DMK held a protest in Coimbatore city (Coimbatore, TN) against the increase in fuel prices, privatization of public sector enterprises and new farm laws of the Central government. [size=no report]",0,1632855560,IND
8569050,356,IND100331,100331,"18 September 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","SDPI: Social Democratic Party of India",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 18 September 2021, members of the SDPI held a protest in Coimbatore city (Coimbatore, TN) to highlight the lack of basic amenities in several parts of the city. [size=no report]",0,1632855560,IND
8561782,356,IND99852,99852,"10 September 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Hindu Munnani; Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Indo-Asian News Service",Regional,"On 10 September 2021, members of the BJP and Hindu Munnani held a protest in Coimbatore city (Coimbatore, TN) for prohibiting the public celebration of a Hindu festival and installation of Hindu idols. [size=no report]",0,1632253518,IND
8541228,356,IND99701,99701,"07 September 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 7 September 2021, members of the Congress held a protest in Coimbatore city (Coimbatore, TN) against Suez India Pvt. Ltd. executing the drinking water supply improvement project in the city. [size=no report]",0,1631656906,IND
8474326,356,IND98010,98010,"23 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India; The Hindu",National,"On 23 August 2021, hundreds of jewelry shop owners and manufacturers held protests in Coimbatore city (Coimbatore, TN) against the government decision to make gold hallmarking unique ID mandatory for all jewelry. [size=hundreds]",0,1631056202,IND
8477560,356,IND99371,99371,"16 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"Times of India",National,"On 16 August 2021, members of the government employees associations held protests in 15 places in Coimbatore district (Coimbatore, TN) demanding an increase in allowance, pension scheme amongst other demands. [size=no report]",0,1631058270,IND
8477536,356,IND99341,99341,"15 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AITUC: All India Trade Union Congress; Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 15 August 2021, more than 50 conservancy workers and AITUC members held a protest in Coimbatore city (Coimbatore, TN) demanding the payment of pending salaries to workers. [size=more than 50]",0,1631058270,IND
8476030,356,IND99248,99248,"10 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AIADMK: All India Anna Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"United News of India; The Hindu",National,"On 10 August 2021, tens and hundreds of members of the AIADMK held a protest in Coimbatore city (Coimbatore, TN) against raids being conducted by the department of corruption at the houses and businesses of a former party Minister. [size=tens and hundreds]",0,1631058267,IND
8477498,356,IND99247,99247,"09 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 9 August 2021, more than 100 members of the Congress held a protest in Coimbatore city (Coimbatore, TN) against the decision of the central government to rename the highest sporting award in the country. [size=more than 100]",0,1631058270,IND
8477699,356,IND99246,99246,"07 August 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","TPDK: Thanthai Periyar Dravidar Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"United News of India",National,"On 7 August 2021, members of the TPDK held a protest in Coimbatore city (Coimbatore, TN) demanding the arrest of an upper caste Hindu who forced a Dalit revenue department staff to touch his feet. [size=no report]",0,1631058270,IND
8413634,356,IND97735,97735,"28 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AIADMK: All India Anna Dravida Munnetra Kazhagam; Government of India (2014-)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 28 July 2021, members of the AIADMK and an MLA held a protest in Coimbatore city (Coimbatore, TN) against the state government for allegedly not fulfilling election promises such as removing a mandatory state examination and lowering the prices of fuel. [size=no report]",0,1628027607,IND
8413646,356,IND97643,97643,"26 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 26 July 2021, farmers held a protest in Coimbatore city (Coimbatore, TN) against the decision to build a dam across the Kaveri river. [size=no report]",0,1628027607,IND
8398855,356,IND97475,97475,"23 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","HMK: Hindu Makkal Katchi; Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"India Today",National,"On 23 July 2021, members of the HMK held a protest in Coimbatore city (Coimbatore, TN) against the decision to demolish a Hindu temple. [size=no report]",0,1627415724,IND
8392369,356,IND97012,97012,"13 July 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","Hindu Munnani; Hindu Group (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 13 July 2021, members of the Hindu Munnani held a protest in Coimbatore city (Coimbatore, TN) demanding the government provide an alternative place to keep Hindu idols from temples that were demolished during an encroachment drive. Police arrested 24 protesters. [size=no report]",0,1626812947,IND
8392410,356,IND97013,97013,"13 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 13 July 2021, about 50 people held a protest in Coimbatore city (Coimbatore, TN) against alleged unequal token distribution for appointments for the Coronavirus vaccination. [size=about 50]",0,1626812947,IND
8392337,356,IND96959,96959,"12 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 12 July 2021, members of the Congress held a protest in Coimbatore city (Coimbatore, TN) against the increase in fuel prices. [size=no report]",0,1626812947,IND
8398892,356,IND97164,97164,"11 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 11 July 2021, a protest was held in Coimbatore city (Coimbatore, TN) against a garbage collecting truck allegedly distributing ayurvedic medicines. [size=no report]",0,1627415724,IND
8392348,356,IND96843,96843,"10 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","TPDK: Thanthai Periyar Dravidar Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 10 July 2021, around 40 members of the TPDK held a protest in Coimbatore city (Coimbatore, TN) against a news report about the alleged move of the Central government to make Western Tamil Nadu into a separate state. [size=around 40]",0,1626812947,IND
8384039,356,IND96587,96587,"06 July 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 6 July 2021, a protest was held in Coimbatore city (Coimbatore, TN) against the demolition of a clinic built on encroached land. [size=no report]",0,1626212812,IND
8375477,356,IND96262,96262,"29 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India; CPI(M): Communist Party of India (Marxist); CPI(ML): Communist Party of India (Marxist-Leninist); VCK: Viduthalai Chiruthaigal Katchi",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 29 June 2021, members of the CPI, CPI(M), CPI(ML), and VCK held a protest in Coimbatore city (Coimbatore, TN) against the increase in fuel prices. [size=no report]",0,1625608654,IND
8375406,356,IND96109,96109,"26 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 26 June 2021, farmers affiliated to the All India Kisan Sabha held a protest in Coimbatore city (Coimbatore, TN) against the three new farm laws. [size=no report]",0,1625608654,IND
8375436,356,IND96060,96060,"25 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Hindu Munnani; Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"The Hindu",National,"On 25 June 2021, members of the Hindu Munnani held protests across Coimbatore district (Coimbatore, TN) demanding the government open temples which are shut due to the coronavirus pandemic. [size=no report]",0,1625608654,IND
8361668,356,IND95774,95774,"18 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","IMA: Indian Medical Association; Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 18 June 2021, doctors and members of the IMA held a protests in Coimbatore city (Coimbatore, TN) against the violence on doctors during the coronavirus pandemic. [size=no report]",0,1624999442,IND
8199965,356,IND95538,95538,"14 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 14 June 2021, around 60 medical students held a protest in Coimbatore city (Coimbatore, TN) demanding an increase in stipends. [size=around 60]",0,1624386554,IND
8199812,356,IND95488,95488,"13 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 13 June 2021, members of the BJP held a protest in Coimbatore city (Coimbatore, TN) against the decision of the state government to reopen liquor shops during the Coronavirus lockdown. [size=no report]",0,1624386554,IND
8199954,356,IND95435,95435,"11 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 11 June 2021, around 100 members of the INC held a protest in Coimbatore city (Coimbatore, TN) against the increase in prices of fuel. [size=around 100]",0,1624386554,IND
8072335,356,IND95179,95179,"07 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 7 June 2021, as many as 100 surgeons held a protest in Coimbatore city (Coimbatore, TN) demanding an increase in monthly stipend amid the ongoing coronavirus pandemic. [size=as many as 100]",0,1623783703,IND
8072341,356,IND95058,95058,"04 June 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"Times of India",National,"On 4 June 2021, more than 50 people held a protest near Coimbatore city (Coimbatore, TN) against the alleged shortage of coronavirus vaccines at a vaccination center. [size=more than 50]",0,1623783703,IND
8052992,356,IND94781,94781,"26 May 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","SKM: United Farmers Front; Farmers (India); Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 26 May 2021, farmers, members of trade unions and SKU held a protest in Coimbatore city (Coimbatore, TN) against the three new farm laws and in support of the farmers protest in New Delhi. [size=no report]",0,1622579901,IND
8007215,356,IND94519,94519,"21 May 2021",2021,2,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"Around 21 May 2021 (as reported), ten people held a protest in Coimbatore city (Coimbatore, TN), alleging that a Panchayat Vice President was not informing them of updates on development works. [size=10]",0,1621983329,IND
8007582,356,IND94509,94509,"19 May 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 19 May 2021, relatives of coronavirus patients held a protest in Coimbatore city (Coimbatore, TN) after being asked to leave the hospital wards by medical officials. [size=no report]",0,1621983329,IND
8007557,356,IND94468,94468,"17 May 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 17 May 2021, more than 100 contract workers held a protest in Coimbatore city (Coimbatore, TN), demanding regularization of their jobs. [size=more than 100]",0,1621983329,IND
8007560,356,IND94449,94449,"16 May 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 16 May 2021, a protest was held in Coimbatore city (Coimbatore, TN), demanding a medication used in the treatment of coronavirus. [size=no report]",0,1621983329,IND
8007567,356,IND94355,94355,"10 May 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 10 May 2021, hundreds of people held a protest in Coimbatore city (Coimbatore, TN) against the shortage of a medication used to treat coronavirus patients. [size=hundreds]",0,1621983329,IND
7934057,356,IND93970,93970,"28 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 28 April 2021, at least 100 nurses held a protest in Coimbatore city (Coimbatore, TN) demanding hiring more nurses to deal with the workload of coronavirus patients. [size=at least 100]",0,1620161190,IND
7923134,356,IND93770,93770,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 20 April 2021, conservancy workers held a protest in Coimbatore city (Coimbatore, TN) demanding payment of salaries due. [size=no report]",0,1619552839,IND
7923141,356,IND93771,93771,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 20 April 2021, a protest was held in Coimbatore city (Coimbatore, TN) against a model road project. [size=no report]",0,1619552839,IND
7899179,356,IND92644,92644,"11 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Hindu Munnani; Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 11 April 2021, members of the Hindu Munnani held a protest in Coimbatore city (Coimbatore, TN) demanding action against those who attacked a HM member. [size=no report]",0,1618954090,IND
7899172,356,IND92597,92597,"10 April 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Hindu Munnani; Hindu Group (India)",7,37,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 10 April 2021, two unidentified men attacked a member of the Hindu Munnani in Coimbatore city (Coimbatore, TN) due to alleged political rivalry.",0,1618954090,IND
7899176,356,IND92598,92598,"10 April 2021",2021,1,Riots,"Violent demonstration","Rioters (India)","Hindu Munnani; Hindu Group (India)",5,"Civilians (India)","Muslim Group (India)",7,57,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 10 April 2021, members of the Hindu Munnani attacked three Muslim youth in Coimbatore city (Coimbatore, TN) during a demonstration demanding action against those who attacked a HM member earlier in the day. Rioters vandalized bikes. [size=no report]",0,1618954090,IND
7899281,356,IND92558,92558,"09 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 9 April 2021, employees of the state electricity board held a protest in Coimbatore city (Coimbatore, TN) demanding the arrest of those who allegedly assaulted another employee for disconnecting a power connection. [size=no report]",0,1618954091,IND
7813451,356,IND92443,92443,"07 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 7 April 2021, over 100 medical students began a sit-in protest in Coimbatore city (Coimbatore, TN) demanding proper accomodation, food and stipend. The protest ended on 9 April. [size=over 100]",0,1618480073,IND
7813444,356,IND92385,92385,"06 April 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 6 April 2021, members of the Congress held a protest in Coimbatore city (Coimbatore, TN) demanding action against members of the BJP who were allegedly distributing cash for votes during polling for the assembly elections 2021. [size=no report]",0,1618480112,IND
7812960,356,IND92277,92277,"04 April 2021",2021,1,Riots,"Mob violence","Rioters (India)","AIADMK: All India Anna Dravida Munnetra Kazhagam",5,"Rioters (India)","DMK: Dravida Munnetra Kazhagam",5,55,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express; Times of India",Subnational-National,"On 4 April 2021, members of the AIADMK and DMK clashed with each other in Coimbatore city (Coimbatore, TN) due to political rivalry for the assembly elections 2021. 15 people were injured. [size=no report]",0,1618480200,IND
7803070,356,IND92087,92087,"31 March 2021",2021,1,Riots,"Mob violence","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","Labour Group (India)",7,57,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 31 March 2021, members of BJP attacked a footware shop and hurled stones at other commercial establishments in Coimbatore city (Coimbatore, TN) during a rally as a part of the campaign for the ongoing assembly elections 2021. [size=no report]",0,1618480359,IND
7803084,356,IND92042,92042,"30 March 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","VCK: Viduthalai Chiruthaigal Katchi",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 30 March 2021, members of the VCK and other political parties held a protest in Coimbatore city (Coimbatore, TN) against India's decision to abstain from voting at the UNHRC seeking investigation into war crimes allegedly committed by the Sri Lankan government. Police arrested 60 protesters. [size=no report]",0,1618480386,IND
7802940,356,IND91976,91976,"28 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","BJP-MM: Bharatiya Janata Party Mahila Morcha; Women (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Indo-Asian News Service",Regional,"On 28 March 2021, members of the BJP Mahila Morcha held a protest in Coimbatore city (Coimbatore, TN) against the remarks of a DMK member insulting the mother of Tamil Nadu Chief Minister. [size=no report]",0,1618480431,IND
